Airport Id|Airport Code|Airport Name|City Name|Country Name
7089|SQV|Sequim Valley Arpt|Sequim|United States
7090|SQW|Skive Arpt.|Skive|Denmark
7091|SQX|Sao Miguel do Oeste|Sao Miguel do Oeste|Brazil
7092|SQY|Sao Lourenco Do Sul|Sao Lourenco Do Sul|Brazil
7093|SQZ|RAF Station|Scampton|United Kingdom
7094|SRA|Santa Rosa|Santa Rosa|Brazil
7095|SRB|Santa Rosa|Santa Rosa|Bolivia
7096|SRC|Searcy|Searcy|United States
7097|SRD|San Ramon|San Ramon|Bolivia
7098|SRE|Juana Azurduy de Padilla|Sucre|Bolivia
7099|SRF|Hamilton Field|San Rafael|United States
7100|SRG|Achmad Yani|Semarang|Indonesia
7101|SRH|Sarh|Sarh|Chad
7102|SRI|Samarinda|Samarinda|Indonesia
7103|SRJ|Capitan G Q Guardia|San Borja|Bolivia
7104|SRK|Sierra Leone|Sierra Leone|Sierra Leone
7105|SRL|Santa Rosalia|Santa Rosalia|Mexico
7106|SRM|Sandringham|Sandringham|Australia
7107|SRN|Strahan|Strahan|Australia
7108|SRO|Santana Ramos|Santana Ramos|Colombia
7109|SRP|Stord Arpt.|Stord|Norway
7110|SRQ|Sarasota-Bradenton Intl. Arpt.|Sarasota|
7111|SRR|Dunwich|Stradbroke Island|Australia
7112|SRS|Cartagena|San Marcos|Colombia
7113|SRT|Soroti|Soroti|Uganda
7114|SRU|Skypark|Santa Cruz|United States
7115|SRV|Stony River|Stony River|United States
7116|SRW|Rowan County|Salisbury|United States
7117|SRX|Sert|Sert|Libya
7118|SRY|Dashte Naz|Sary|Iran
7119|SRZ|El Trompillo|Santa Cruz|Bolivia
7120|SSA|Luis Eduardo Magalhaes|Salvador|
7121|SSC|Shaw AFB|Sumter|United States
7122|SSD|San Felipe|San Felipe|Colombia
7123|SSE|Sholapur|Sholapur|India
7124|SSF|Stinson Municipal|San Antonio|United States
7125|SSG|Santa Isabel|Malabo|Equatorial Guinea
7126|SSH|Ophira Intl.|Sharm El Sheikh|Egypt
7127|SSI|Mckinnon|Brunswick|United States
7128|SSJ|Stokka|Sandnessjoen|Norway
7129|SSK|Sturt Creek|Sturt Creek|Australia
7130|SSL|Santa Rosalia|Santa Rosalia|Colombia
7131|SSN|Seoul Ab|Seoul|Korea
7132|SSO|Sao Lourenco|Sao Lourenco|Brazil
7133|SSP|Silver Plains|Silver Plains|Australia
7134|SSQ|La Sarre|La Sarre|Canada
7135|SSR|Sara|Sara|Vanuatu
7136|SSS|Siassi|Siassi|Papua New Guinea
7137|SST|Santa Teresita|Santa Teresita|Argentina
7138|SSU|Greenbrier|White Sulphur Springs|United States
7139|SSV|Siasi|Siasi|Philippines
7140|SSW|Stuart Island|Stuart Island|United States
7141|SSX|Samsun|Samsun/carsamba|Turkey
7142|SSZ|Santos|Santos|Brazil
7143|STA|Stauning Vestjyllands Arpt.|Skjern|Denmark
7144|STB|L Delicias|Santa Barbara Ed|Venezuela
7145|STC|Municipal|Saint Cloud|United States
7146|STD|Mayo Guerrero|Santo Domingo|Venezuela
7147|STE|Stevens Point|Stevens Point|United States
7148|STF|Stephen Island|Stephen Island|Australia
7149|STG|St George Island|St George Island|United States
7150|STH|Strathmore|Strathmore|Australia
7151|STI|Cibao Intl. Arpt.|Santiago|Dominican Republic
7152|STJ|Rosecrans Memorial|St Joseph|United States
7153|STK|Crosson Field|Sterling|United States
7154|STL|Lambert-St. Louis Intl.|St Louis|United States
7155|STM|Eduardo Gomes|Santarem|Brazil
7156|STN|London Stansted|London|United Kingdom
7157|STO|All Airports|Stockholm|Sweden
7158|STP|Downtown|St Paul|United States
7159|STR|Stuttgart Echterdingen|Stuttgart|Germany
7160|STS|Sonoma County|Santa Rosa|United States
7161|STT|Cyril E King Arpt.|Charlotte Amalie|
7162|STU|Santa Cruz|Santa Cruz|Belize
7163|STV|Surat|Surat|India
7164|STW|Stavropol|Stavropol|Russian Federation
7165|STX|Henry E Rohlsen|St Croix Island|Virgin Islands
7166|STY|Salto|Salto|Uruguay
7167|STZ|Confresa|Santa Terezinha|Brazil
7168|SUA|Witham Field|Stuart|United States
7169|SUB|Juanda|Surabaya|Indonesia
7170|SUC|Schloredt|Sundance|United States
7171|SUD|Stroud|Stroud|United States
7172|SUE|Door County|Sturgeon Bay|United States
7173|SUF|S Eufemia|Lamezia-terme|Italy
7174|SUG|Surigao|Surigao|Philippines
7175|SUH|Sur|Sur|Oman
7176|SUI|Babusheri|Sukhumi|Georgia
7177|SUJ|Satu Mare|Satu Mare|Romania
7178|SUK|Samcheok|Samcheok|Korea
7179|SUL|Sui|Sui|Pakistan
7180|SUM|Municipal|Sumter|United States
7181|SUN|Sun Valley|Sun Valley|United States
7182|SUO|Sun River|Sun River|United States
7183|SUP|Trunojoyo|Sumenep|Indonesia
7184|SUQ|Sucua|Sucua|Ecuador
7185|SUR|Summer Beaver|Summer Beaver|Canada
7186|SUS|Spirit Of St Louis|St Louis|United States
7187|SUT|Sumbawanga|Sumbawanga|Tanzania
7188|SUU|Travis AFB|Fairfield|United States
7189|SUV|Nausori|Suva|Fiji
7190|SUW|Richard I Bong Arpt|Superior|United States
7191|SUX|Sioux Gateway|Sioux City|United States
7192|SUY|Sudureyri|Sudureyri|Iceland
7193|SUZ|Suria|Suria|Papua New Guinea
7194|SVA|Savoonga|Savoonga|United States
7195|SVB|Sambava|Sambava|Madagascar
7196|SVC|Grant County|Silver City|United States
7197|SVD|E. T. Joshua|St Vincent|Saint Vincent And The Grenadines
7198|SVE|Susanville|Susanville|United States
7199|SVF|Save|Save|Benin
7200|SVG|Sola|Stavanger|Norway
7201|SVH|Municipal|Statesville|United States
7202|SVI|San Vicente|San Vicente|Colombia
7203|SVJ|Helle|Svolvaer|Norway
7204|SVK|Silver Creek|Silver Creek|Belize
7205|SVL|Savonlinna|Savonlinna|Finland
7206|SVN|Hunter AAF|Savannah|
7207|SVO|Sheremetyevo|Moscow|Russian Federation
7208|SVP|Kuito|Kuito|Angola
7209|SVQ|San Pablo|Sevilla|Spain
7210|SVR|Svay Rieng|Svay Rieng|Cambodia
7211|SVS|Stevens Village|Stevens Village|United States
7212|SVT|Savuti|Savuti|Botswana
7213|SVU|Savusavu|Savusavu|Fiji
7214|SVV|San Salvador De|San Salvador De|Venezuela
7215|SVW|Sparrevohn AFS|Sparrevohn|United States
7216|SVX|Koltsovo Intl. Arpt.|Ekaterinburg|Russia
7217|SVY|Savo|Savo|Solomon Islands
7218|SVZ|San Antonio|San Antonio|Venezuela
7219|SWA|Shantou|Shantou|China
7220|SWB|Shaw River|Shaw River|Australia
7221|SWC|Stawell|Stawell|Australia
7222|SWD|Seward|Seward|United States
7223|SWE|Siwea|Siwea|Papua New Guinea
7224|SWF|Stewart|New York|United States
7225|SWG|Satwag|Satwag|Papua New Guinea
7226|SWH|Swan Hill|Swan Hill|Australia
7227|SWI|Gypsy|Swindon|United Kingdom
7228|SWJ|South West Bay|South West Bay|Vanuatu
7229|SWK|Segrate|Milan|Italy
7230|SWL|Spanish Wells|Spanish Wells|Bahamas
7231|SWM|Suia-Missu|Suia-Missu|Brazil
7232|SWN|Sahiwal|Sahiwal|Pakistan
7233|SWO|Searcy Fld|Stillwater|United States
7234|SWP|Swakopmund|Swakopmund|Namibia
7235|SWQ|Brang Bidji|Sumbawa|Indonesia
7236|SWS|Fairwood Comm|Swansea|United Kingdom
7237|SWU|Suwon|Suwon|Korea
7238|SWV|Shikarpur|Shikarpur|Pakistan
7239|SWW|Sweetwater|Sweetwater|United States
7240|SWX|Shakawe|Shakawe|Botswana
7241|SWY|Sitiawan|Sitiawan|Malaysia
7242|SWZ|Sydney West|Sydney|Australia
7243|SXA|Sialum|Sialum|Papua New Guinea
7244|SXB|Entzheim|Strasbourg|France
7245|SXC|Avalo Vor/WP|Catalina Island|United States
7246|SXD|Sophia Antipolis|Sophia Antipolis|France
7247|SXE|Sale|Sale|Australia
7248|SXF|Berlin Schonefeld Airport|Berlin|Germany
7249|SXG|Senanga|Senanga|Zambia
7250|SXH|Sehulea|Sehulea|Papua New Guinea
7251|SXI|Sirri Island|Sirri Island|Iran
7252|SXJ|Shanshan|Shanshan|China
7253|SXK|Saumlaki|Saumlaki|Indonesia
7254|SXL|Collooney|Sligo|Ireland
7255|SXM|Princess Juliana Intl.|Philipsburg|
7256|SXN|Suapan|Suapan|Botswana
7257|SXO|Sao Felix Do Araguaia|Sao Felix Do Araguaia|Brazil
7258|SXP|Sheldon SPB|Sheldon Point|United States
7259|SXQ|Soldotna|Soldotna|United States
7260|SXR|Srinagar|Srinagar|India
7261|SXS|Sahabat 16|Sahabat 16|Malaysia
7262|SXT|Taman Negara|Taman Negara|Malaysia
7263|SXU|Soddu|Soddu|Ethiopia
7264|SXV|Salem|Salem|India
7265|SXW|Sauren|Sauren|Papua New Guinea
7266|SXX|Sao Felix Do Xingu|Sao Felix Do Xingu|Brazil
7267|SXY|Sidney|Sidney|United States
7268|SXZ|Siirt|Siirt|Turkey
7269|SYA|Shemya AFB|Shemya|United States
7270|SYB|Seal Bay|Seal Bay|United States
7271|SYC|Shiringayoc|Shiringayoc|Peru
7272|SYD|Kingsford Smith|Sydney|Australia
7273|SYE|Sadah|Sadah|Yemen
7274|SYF|Silva Bay|Silva Bay|Canada
7275|SYG|Spitsberg|Svalbard|Norway
7276|SYH|Syangboche|Syangboche|Nepal
7277|SYI|Bomar Field|Shelbyville|United States
7278|SYJ|Sirjan|Sirjan|Iran
7279|SYK|Stykkisholmur|Stykkisholmur|Iceland
7280|SYL|Roberts AAF|San Miguel|United States
7281|SYM|Simao|Simao|China
7282|SYN|Carleton|Stanton|United States
7283|SYO|Shonai|Shonai|Japan
7284|SYP|Santiago|Santiago|Panama
7285|SYQ|Tobias Bola̱os Intl.|San Jos̩|Costa Rica
7286|SYR|Syracuse Hancock Intl. Arpt.|Syracuse|United States
7287|SYS|Yeosu|Suncheon|Korea
7288|SYT|Charolais Bourgogne S.|Saint Yan|France
7289|SYU|Warraber Island|Sue Island|Australia
7290|SYV|Sylvester|Sylvester|United States
7291|SYW|Sehwen Sharif|Sehwen Sharif|Pakistan
7292|SYX|Fenghuang Intl.|Sanya|China
7293|SYY|Stornoway|Stornoway|United Kingdom
7294|SYZ|Shiraz|Shiraz|Iran
7295|SZA|Soyo|Soyo|Angola
7296|SZB|Sultan Abdul Aziz Shah|Kuala Lumpur|Malaysia
7297|SZC|Guanacaste|Santa Cruz|Costa Rica
7298|SZD|Sheffield City Arpt.|Sheffield|United Kingdom
7299|SZE|Semera Arpt.|Semera|Ethiopia
7300|SZF|Carsamba|Samsun|Turkey
7301|SZG|W. A. Mozart|Salzburg|Austria
7302|SZH|Senipah|Senipah|Indonesia
7303|SZJ|Siguanea|Siguanea|Cuba
7304|SZK|Skukuza|Skukuza|South Africa
7305|SZL|Whiteman AFB|Kansas|United States
7306|SZN|Santa Cruz Island|Santa Barbara|United States
7307|SZP|Oxnard|Santa Paula|United States
7308|SZQ|Saenz Pena|Saenz Pena|Argentina
7309|SZR|Stara Zagora|Stara Zagora|Bulgaria
7310|SZS|Stewart Island|Stewart Island|New Zealand
7311|SZU|Segou|Segou|Mali
7312|SZV|Suzhou|Suzhou|China
7313|SZW|Parchim Arpt.|Schwerin|Germany
7314|SZX|Shenzhen|Shenzhen|China
7315|SZY|Mazury|Szymany|Poland
7316|SZZ|Goleniow|Szczecin|Poland
7317|TAA|Tarapaina|Tarapaina|Solomon Islands
7318|TAB|Crown Point Arpt.|Tobago|Trinidad And Tobago
7319|TAC|D.Z. Romualdez|Tacloban|Philippines
7320|TAD|Las Animas|Trinidad|United States
7321|TAE|Daegu|Daegu|Korea
7322|TAF|Tafaraoui|Oran|Algeria
7323|TAG|Tagbilaran|Tagbilaran|Philippines
7324|TAH|Tanna|Tanna|Vanuatu
7325|TAI|Al Janad|Taiz|Yemen
7326|TAJ|Tadji|Aitape|Papua New Guinea
7327|TAK|Takamatsu|Takamatsu|Japan
7328|TAL|Ralph Calhoun|Tanana|United States
7329|TAM|Gen F Javier Mina|Tampico|Mexico
7330|TAN|Tangalooma|Tangalooma|Australia
7331|TAO|Qingdao|Qingdao|China
7332|TAP|Tapachula Intl.|Tapachula|Mexico
7333|TAQ|Tarcoola|Tarcoola|Australia
7334|TAR|M. A. Grottag|Taranto|Italy
7335|TAS|Yuzhny|Tashkent|Uzbekistan
7336|TAT|Poprad/tatry|Poprad|Slovak Republic
7337|TAU|Tauramena|Tauramena|Colombia
7338|TAV|Tau|Tau|American Samoa
7339|TAW|Tacuarembo|Tacuarembo|Uruguay
7340|TAX|Taliabu|Taliabu|Indonesia
7341|TAY|Tartu|Tartu|Estonia
7342|TBA|Tabibuga|Tabibuga|Papua New Guinea
7343|TBB|Tuy Hoa|Tuy Hoa|Viet Nam
7344|TBC|Tuba City|Tuba City|United States
7345|TBD|Timbiqui|Timbiqui|Colombia
7346|TBE|Timbunke|Timbunke|Papua New Guinea
7347|TBF|Tabiteuea North|Tabiteuea North|Kiribati
7348|TBG|Tabubil|Tabubil|Papua New Guinea
7349|TBH|Romblon|Tablas|Philippines
7350|TBI|New Bright|The Bight|Bahamas
7351|TBJ|Tabarka|Tabarka|Tunisia
7352|TBK|Timber Creek|Timber Creek|Australia
7353|TBL|Tableland|Tableland|Australia
7354|TBM|Tumbang Samba|Tumbang Samba|Indonesia
7355|TBN|Forney AAF|Fort Leonard Wood|United States
7356|TBO|Tabora|Tabora|Tanzania
7357|TBP|Tumbes|Tumbes|Peru
7358|TBQ|Tarabo|Tarabo|Papua New Guinea
7359|TBR|Statesboro-Bulloch County Arpt.|Statesboro|
7360|TBS|Lochini|Tbilisi|Georgia
7361|TBT|Internacional|Tabatinga|Brazil
7362|TBU|Fua'amotu Intl.|Nuku'alofa|Tonga
7363|TBV|Tabal|Tabal|Marshall Islands
7364|TBW|Tambov|Tambov|Russian Federation
7365|TBX|Taabo|Taabo|Cote D'Ivoire
7366|TBY|Tsabong|Tsabong|Botswana
7367|TBZ|Tabriz|Tabriz|Iran
7368|TCA|Tennant Creek|Tennant Creek|Australia
7369|TCB|Treasure Cay|Treasure Cay|
7370|TCC|Tucumcari|Tucumcari|United States
7371|TCD|Tarapaca|Tarapaca|Colombia
7372|TCE|Tulcea|Tulcea|Romania
7373|TCF|Tocoa|Tocoa|Honduras
7374|TCG|Tacheng|Tacheng|China
7375|TCH|Tchibanga|Tchibanga|Gabon
7376|TCJ|Torembi Arpt.|Torembi|Papua New Guinea
7377|TCK|Tinboli Arpt.|Tinboli|Papua New Guinea
7378|TCL|Van De Graaf|Tuscaloosa|
7379|TCM|McChord AFB|Tacoma|
7380|TCN|Tehuacan|Tehuacan|Mexico
7381|TCO|La Florida|Tumaco|Colombia
7382|TCP|Taba Intl.|Taba|Egypt
7383|TCQ|Tacna|Tacna|Peru
7384|TCR|Tuticorin|Tuticorin|India
7385|TCS|Municipal|Truth Or Consequences|United States
7386|TCT|Takotna|Takotna|United States
7387|TCU|Thaba Nchu|Thaba Nchu|South Africa
7388|TCV|Tete|Tete|Mozambique
7389|TCW|Tocumwal|Tocumwal|Australia
7390|TCY|Terrace Bay|Terrace Bay|Namibia
7391|TDA|Trinidad|Trinidad|Colombia
7392|TDB|Tetabedi|Tetabedi|Papua New Guinea
7393|TDD|Trinidad|Trinidad|Bolivia
7394|TDG|Tandag|Tandag|Philippines
7395|TDJ|Tadjoura|Tadjoura|Djibouti
7396|TDK|Taldy-Kurgan|Taldy-Kurgan|Kazakhstan
7397|TDL|Tandil|Tandil|Argentina
7398|TDN|Theda Station|Theda|Australia
7399|TDO|Winlock|Toledo|United States
7400|TDR|Theodore|Theodore|Australia
7401|TDT|Tanda Tula|Tanda Tula|South Africa
7402|TDV|Tanandava|Tanandava|Madagascar
7403|TDW|Tradewind|Amarillo|United States
7404|TDX|Trat|Trat|Thailand
7405|TDZ|Toledo|Toledo|United States
7406|TEA|Tela|Tela|Honduras
7407|TEB|Teterboro|Teterboro|United States
7408|TEC|Telemaco Borba|Telemaco Borba|Brazil
7409|TEF|Telfer|Telfer|Australia
7410|TEG|Tenkodogo|Tenkodogo|Burkina Faso
7411|TEH|Tetlin|Tetlin|United States
7412|TEI|Tezu|Tezu|India
7413|TEK|Tatitlek|Tatitlek|United States
7414|TEL|Telupid|Telupid|Malaysia
7415|TEM|Temora|Temora|Australia
7416|TEN|Tongren|Tongren|China
7417|TEO|Terapo|Terapo|Papua New Guinea
7418|TEP|Teptep|Teptep|Papua New Guinea
7419|TEQ|Corlu|Tekirdag|Turkey
7420|TER|Lajes Ab|Terceira Island|Portugal
7421|TES|Tessenei|Tessenei|Eritrea
7422|TET|Matundo|Tete|Mozambique
7423|TEU|Manapouri|Te Anau|New Zealand
7424|TEW|Tohid|Tohid|Iran
7425|TEX|Telluride|Telluride|United States
7426|TEY|Thingeyri|Thingeyri|Iceland
7427|TEZ|Salonibari|Tezpur|India
7428|TFB|Tifalmin|Tifalmin|Papua New Guinea
7429|TFC|Taormina Harbour|Taormina|Italy
7430|TFF|Tefe|Tefe|Brazil
7431|TFI|Tufi|Tufi|Papua New Guinea
7432|TFL|Teofilo Otoni|Teofilo Otoni|Brazil
7433|TFM|Telefomin|Telefomin|Papua New Guinea
7434|TFN|Tenerife Norte|Tenerife|Spain
7435|TFR|Ramadan|Ramadan|Egypt
7436|TFS|Sur Reina Sofia|Tenerife|Spain
7437|TFT|Taftan|Taftan|Pakistan
7438|TFY|Tarfaya|Tarfaya|Morocco
7439|TGB|Tagbita|Tagbita|Philippines
7440|TGD|Golubovci|Podgorica|Montenegro
7441|TGE|Sharpe Field|Tuskegee|United States
7442|TGF|Tignes|Tignes|France
7443|TGG|Sultan Mahmood|Kuala Terengganu|Malaysia
7444|TGH|Tongoa|Tongoa|Vanuatu
7445|TGI|Tingo Maria|Tingo Maria|Peru
7446|TGJ|Tiga|Tiga|New Caledonia
7447|TGL|Tagula|Tagula|Papua New Guinea
7448|TGM|Transilvania|Tirgu Mures|Romania
7449|TGN|La Trobe Regional|Traralgon|Australia
7450|TGO|Tongliao|Tongliao|China
7451|TGQ|Tangara da Serra|Tangara da Serra|Brazil
7452|TGR|Touggourt|Touggourt|Algeria
7453|TGS|Chokwe|Chokwe|Mozambique
7454|TGT|Tanga|Tanga|Tanzania
7455|TGU|Toncontin|Tegucigalpa|Honduras
7456|TGV|Targovishte|Targovishte|Bulgaria
7457|TGX|Tingrela|Tingrela|Cote D'Ivoire
7458|TGZ|Llano San Juan|Tuxtla Gutierrez|Mexico
7459|THA|Tullahoma/William Northern Field|Tullahoma|
7460|THB|Thaba-Tseka|Thaba-Tseka|Lesotho
7461|THC|Tchien|Tchien|Liberia
7462|THE|Senador Petr̫nio Portella|Teresina|Brazil
7463|THF|Tempelhof|Berlin|Germany
7464|THG|Thangool|Thangool|Australia
7465|THH|Taharoa|Taharoa|New Zealand
7466|THI|Tichitt|Tichitt|Mauritania
7467|THK|Thakhek|Thakhek|Laos
7468|THL|Tachilek|Tachilek|Myanmar
7469|THM|Thompsonfield|Thompsonfield|United States
7470|THN|Trollhattan|Trollhattan|Sweden
7471|THP|Hot Springs|Thermopolis|United States
7472|THR|Mehrabad/ghaleh Morghi|Tehran|Iran
7473|THS|Sukhothai|Sukhothai|Thailand
7474|THT|Tamchakett|Tamchakett|Mauritania
7475|THU|Pituffik|Pituffik|Greenland
7476|THV|York Arpt.|York|United States
7477|THY|Thohoyandou|Thohoyandou|South Africa
7478|THZ|Tahoua|Tahoua|Niger
7479|TIA|Rinas Mother Teresa|Tirana|Albania
7480|TIB|Tibu|Tibu|Colombia
7481|TIC|Tinak Island|Tinak Island|Marshall Islands
7482|TID|Bouchekif Abde Al-hafidh Boussof|Tiaret|Algeria
7483|TIE|Tippi|Tippi|Ethiopia
7484|TIF|Taif|Taif|Saudi Arabia
7485|TIG|Tingwon|Tingwon|Papua New Guinea
7486|TIH|Tikehau Atoll|Tikehau Atoll|French Polynesia
7487|TII|Tirinkot|Tirinkot|Afghanistan
7488|TIJ|General A. L. Rodriguez Intl|Tijuana|Mexico
7489|TIK|Tinker AFB|Oklahoma City|United States
7490|TIL|Inverlake|Inverlake|Canada
7491|TIM|Timika|Tembagapura|Indonesia
7492|TIN|Tindouf|Tindouf|Algeria
7493|TIO|Tilin|Tilin|Myanmar
7494|TIP|Intl.|Tripoli|Libya
7495|TIQ|Tinian|Tinian|Northern Mariana Islands
7496|TIR|Tirupati|Tirupati|India
7497|TIU|Timaru|Timaru|New Zealand
7498|TIV|Tivat|Tivat|Montenegro
7499|TIW|Industrial|Tacoma|United States
7500|TIY|Tidjikja|Tidjikja|Mauritania
7501|TIZ|Tari|Tari|Papua New Guinea
7502|TJA|Tarija|Tarija|Bolivia
7503|TJB|Tanjung Balai|Tanjung Balai|Indonesia
7504|TJC|Ticantiki|Ticantiki|Panama
7505|TJG|Tanjung Warukin|Tanjung Warukin|Indonesia
7506|TJH|Tajima|Toyooka|Japan
7507|TJI|Capiro|Trujillo|Honduras
7508|TJK|Tokat|Tokat|Turkey
7509|TJM|Roschino|Tyumen|Russian Federation
7510|TJN|Takume|Takume|French Polynesia
7511|TJQ|Bulutumbang|Tanjung Pandan|Indonesia
7512|TJS|Tanjung Selor|Tanjung Selor|Indonesia
7513|TJV|Thanjavur|Thanjavur|India
7514|TKA|Talkeetna|Talkeetna|United States
7515|TKB|Tekadu|Tekadu|Papua New Guinea
7516|TKC|Tiko|Tiko|Cameroon
7517|TKD|Takoradi|Takoradi|Ghana
7518|TKE|Tenakee SPB|Tenakee Springs|United States
7519|TKF|Truckee-Tahoe|Truckee|
7520|TKG|Branti|Bandar Lampung|Indonesia
7521|TKH|Nakhon Sawan|Takhli|Thailand
7522|TKJ|Tok|Tok|United States
7523|TKK|Truk|Truk|Micronesia
7524|TKL|Taku SPB|Taku Lodge|United States
7525|TKM|El Peten|Tikal|Guatemala
7526|TKN|Tokunoshima|Tokunoshima|Japan
7527|TKO|Tlokoeng|Tlokoeng|Lesotho
7528|TKP|Takapoto|Takapoto|French Polynesia
7529|TKQ|Kigoma|Kigoma|Tanzania
7530|TKR|Thakurgaon|Thakurgaon|Bangladesh
7531|TKS|Tokushima|Tokushima|Japan
7532|TKT|Tak|Tak|Thailand
7533|TKU|Turku|Turku|Finland
7534|TKV|Tatakoto|Tatakoto|French Polynesia
7535|TKW|Tekin|Tekin|Papua New Guinea
7536|TKX|Takaroa|Takaroa|French Polynesia
7537|TKY|Turkey Creek|Turkey Creek|Australia
7538|TKZ|Tokoroa|Tokoroa|New Zealand
7539|TLA|Teller|Teller|United States
7540|TLB|Tarbela|Tarbela|Pakistan
7541|TLC|Licenciado Adolfo Lopez Mateos Intl.|Toluca|Mexico
7542|TLD|Limpopo Valley|Tuli Block|Botswana
7543|TLE|Tulear|Tulear|Madagascar
7544|TLG|Tulagi Island|Tulagi Island|Solomon Islands
7545|TLH|Tallahassee Regional Arpt.|Tallahassee|United States
7546|TLI|Tolitoli|Tolitoli|Indonesia
7547|TLJ|Tatalina AFS|Tatalina|United States
7548|TLK|Talknafjordur|Talknafjordur|Iceland
7549|TLL|Ulemiste|Tallinn|Estonia
7550|TLM|Zenata|Tlemcen|Algeria
7551|TLN|Le Palyvestre|Hyeres|France
7552|TLO|Tol|Tol|Papua New Guinea
7553|TLP|Tumolbil|Tumolbil|Papua New Guinea
7554|TLR|Mefford Field|Tulare|
7555|TLS|Blagnac|Toulouse|France
7556|TLT|Tuluksak|Tuluksak|United States
7557|TLU|Tolu|Tolu|Colombia
7558|TLV|Ben Gurion Intl|Tel Aviv|Israel
7559|TLW|Talasea|Talasea|Papua New Guinea
7560|TLX|Talca|Talca|Chile
7561|TLZ|Catalao|Catalao|Brazil
7562|TMA|Henry Tift Myers|Tifton|
7563|TMB|Tamiami|Miami|United States
7564|TMC|Tjilik Riwut|Tambolaka|Indonesia
7565|TMD|Timbedra|Timbedra|Mauritania
7566|TME|Tame|Tame|Colombia
7567|TMG|Tomanggong|Tomanggong|Malaysia
7568|TMH|Tanahmerah|Tanahmerah|Indonesia
7569|TMI|Tumling Tar|Tumling Tar|Nepal
7570|TMJ|Termez|Termez|Uzbekistan
7571|TML|Tamale|Tamale|Ghana
7572|TMM|Tamatave|Tamatave|Madagascar
7573|TMN|Tamana Island|Tamana Island|Kiribati
7574|TMO|Tumeremo|Tumeremo|Venezuela
7575|TMP|Tampere-pirkkala|Tampere|Finland
7576|TMQ|Tambao|Tambao|Burkina Faso
7577|TMR|Aguemar|Tamanrasset|Algeria
7578|TMS|Sao Tome Is|Sao Tome Is|Sao Tome and Principe
7579|TMT|Trombetas|Trombetas|Brazil
7580|TMU|Tambor|Tambor|Costa Rica
7581|TMW|Tamworth Regional Arpt.|Tamworth|Australia
7582|TMX|Timimoun|Timimoun|Algeria
7583|TMY|Tiom|Tiom|Indonesia
7584|TMZ|Thames|Thames|New Zealand
7585|TNA|Jinan|Jinan|China
7586|TNB|Tanah Grogot|Tanah Grogot|Indonesia
7587|TNC|Tin City Afs|Tin City|
7588|TND|Trinidad|Trinidad|Cuba
7589|TNE|Tanegashima|Tanegashima|Japan
7590|TNF|Toussus-le-noble|Toussus-Le-Noble|France
7591|TNG|Boukhalef|Tangier|Morocco
7592|TNH|Tonghua Liuhe|Tonghua|China
7593|TNI|Satna|Satna|India
7594|TNJ|Kidjang|Tanjung Pinang|Indonesia
7595|TNK|Tununak|Tununak|United States
7596|TNL|Ternopol|Ternopol|Ukraine
7597|TNM|Teniente R. Marsh Martin|Teniente R. Marsh Martin|Antarctica
7598|TNN|Tainan|Tainan|Taiwan
7599|TNO|Tamarindo|Tamarindo|Costa Rica
7600|TNP|Twentynine Palms|Twentynine Palms|United States
7601|TNQ|Teraina|Teraina|Kiribati
7602|TNR|Antananarivo|Antananarivo|Madagascar
7603|TNT|Dade Collier|Miami|United States
7604|TNU|Municipal|Newton|United States
7605|TNV|Tabuaeran|Tabuaeran|Kiribati
7606|TNX|Stung Treng|Stung Treng|Cambodia
7607|TOA|Torrance Arpt.|Torrance|United States
7608|TOB|Tobruk|Tobruk|Libya
7609|TOC|Toccoa|Toccoa|United States
7610|TOD|Tioman|Tioman|Malaysia
7611|TOE|Tozeur|Tozeur|Tunisia
7612|TOF|Tomsk|Tomsk|Russian Federation
7613|TOG|Togiak Village|Togiak Village|United States
7614|TOH|Torres Airstrip|Torres|Vanuatu
7615|TOI|Municipal|Troy|United States
7616|TOJ|Torrejon Afb|Madrid|Spain
7617|TOK|Torokina|Torokina|Papua New Guinea
7618|TOL|Toledo Express|Toledo|
7619|TOM|Tombouctou|Tombouctou|Mali
7620|TON|Tonu|Tonu|Papua New Guinea
7621|TOO|San Vito|San Vito|Costa Rica
7622|TOP|Philip Billard|Topeka|United States
7623|TOQ|Barriles|Tocopilla|Chile
7624|TOR|Municipal|Torrington|United States
7625|TOS|Tromso/langnes|Tromso|Norway
7626|TOU|Touho|Touho|New Caledonia
7627|TOV|West End SPB|Tortola|Virgin Islands
7628|TOW|Toledo|Toledo|Brazil
7629|TOX|Tobolsk|Tobolsk|Russian Federation
7630|TOY|Toyama|Toyama|Japan
7631|TOZ|Touba|Touba|Cote D'Ivoire
7632|TPA|Tampa Intl.|Tampa|United States
7633|TPE|Taiwan Taoyuan Intl.|Taipei|Taiwan
7634|TPG|Taiping|Taiping|Malaysia
7635|TPH|Tonopah Arpt|Tonopah|United States
7636|TPI|Tapini|Tapini|Papua New Guinea
7637|TPJ|Taplejung Suketar|Taplejung|Nepal
7638|TPK|Tapaktuan|Tapaktuan|Indonesia
7639|TPL|Draughon-miller Central Texas Regional|Temple|
7640|TPN|Tiputini|Tiputini|Ecuador
7641|TPO|Tanalian Point|Tanalian Point|United States
